"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Europe","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe and Northern America","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2017","100.00",""
"SDG: Europe and Northern America","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2017","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2017","100.00",""
"SDG: Europe","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe and Northern America","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2018","100.00",""
"SDG: Europe and Northern America","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2018","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2018","100.00",""
"SDG: Europe","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe and Northern America","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe and Northern America","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe and Northern America","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2019","100.00",""
"SDG: Europe and Northern America","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2019","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2019","100.00",""
"SDG: Europe","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe and Northern America","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe and Northern America","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe and Northern America","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Germany","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2017","100.00",""
"SDG: Europe and Northern America","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2017","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Germany","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2017","100.00",""
"SDG: Least Developed Countries","Djibouti","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2022","92.31",""
"SDG: Sub-Saharan Africa","Djibouti","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2022","92.31",""
"SDG: Least Developed Countries","Djibouti","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2017","95.15",""
"SDG: Sub-Saharan Africa","Djibouti","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2017","95.15",""
"SDG: Least Developed Countries","Djibouti","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2022","84.76",""
"SDG: Sub-Saharan Africa","Djibouti","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2022","84.76",""
"SDG: Least Developed Countries","Djibouti","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2021","90.91",""
"SDG: Sub-Saharan Africa","Djibouti","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2021","90.91",""
"SDG: Least Developed Countries","Djibouti","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","76.73",""
"SDG: Sub-Saharan Africa","Djibouti","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","76.73",""
"SDG: Least Developed Countries","Djibouti","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2021","84.80",""
"SDG: Sub-Saharan Africa","Djibouti","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2021","84.80",""
"SDG: Least Developed Countries","Djibouti","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2020","86.11",""
"SDG: Sub-Saharan Africa","Djibouti","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2020","86.11",""
"SDG: Least Developed Countries","Djibouti","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2013","100.00",""
"SDG: Sub-Saharan Africa","Djibouti","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2013","100.00",""
"SDG: Least Developed Countries","Djibouti","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2017","87.93",""
"SDG: Sub-Saharan Africa","Djibouti","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2017","87.93",""
"SDG: Latin America and the Caribbean","Dominica","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2019","100.00",""
"SDG: Small Island Developing States","Dominica","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2019","100.00",""
"SDG: Latin America and the Caribbean","Dominica","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2020","100.00",""
"SDG: Small Island Developing States","Dominica","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2020","100.00",""
"SDG: Latin America and the Caribbean","Dominica","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2021","100.00",""
"SDG: Small Island Developing States","Dominica","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2021","100.00",""
"SDG: Latin America and the Caribbean","Dominica","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2021","100.00",""
"SDG: Small Island Developing States","Dominica","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2021","100.00",""
"SDG: Latin America and the Caribbean","Dominica","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
"SDG: Small Island Developing States","Dominica","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
"SDG: Latin America and the Caribbean","Dominica","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Small Island Developing States","Dominica","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Latin America and the Caribbean","Dominica","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Small Island Developing States","Dominica","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Latin America and the Caribbean","Dominica","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2020","100.00",""
"SDG: Small Island Developing States","Dominica","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2020","100.00",""
"SDG: Latin America and the Caribbean","Dominica","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2010","100.00",""
"SDG: Small Island Developing States","Dominica","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2010","100.00",""
"SDG: Latin America and the Caribbean","Dominica","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2019","100.00",""
"SDG: Small Island Developing States","Dominica","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2019","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2011","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2011","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2011","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2011","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2011","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2011","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe and Northern America","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Denmark","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Latin America and the Caribbean","Dominican Republic","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","92.25","SOURCE:  LLECE 2013 avg G3 & G6"
"SDG: Small Island Developing States","Dominican Republic","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","92.25","SOURCE:  LLECE 2013 avg G3 & G6"
"SDG: Northern Africa","Algeria","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2022","99.72",""
"SDG: Northern Africa and Western Asia","Algeria","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2022","99.72",""
"SDG: Northern Africa","Algeria","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2022","91.47",""
"SDG: Northern Africa and Western Asia","Algeria","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2022","91.47",""
"SDG: Northern Africa","Algeria","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2021","99.31",""
"SDG: Northern Africa and Western Asia","Algeria","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2021","99.31",""
"SDG: Northern Africa","Algeria","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2020","99.29",""
"SDG: Northern Africa and Western Asia","Algeria","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2020","99.29",""
"SDG: Northern Africa","Algeria","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2020","99.44",""
"SDG: Northern Africa and Western Asia","Algeria","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2020","99.44",""
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2018","87.40",""
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2018","78.89",""
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2019","83.28",""
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2020","84.31",""
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2019","77.07",""
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","84.56",""
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","98.82","SOURCE:  LLECE 2013 avg G3 & G6"
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2021","84.78",""
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2017","86.20",""
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2017","77.51",""
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","75.29",""
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2021","79.90",""
"SDG: Latin America and the Caribbean","Ecuador","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2020","79.10",""
"SDG: Northern Africa","Egypt","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Northern Africa and Western Asia","Egypt","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Northern Africa","Egypt","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Northern Africa and Western Asia","Egypt","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Northern Africa","Egypt","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2010","100.00",""
"SDG: Northern Africa and Western Asia","Egypt","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2010","100.00",""
"SDG: Northern Africa","Egypt","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
"SDG: Northern Africa and Western Asia","Egypt","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
"SDG: Least Developed Countries","Eritrea","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2017","29.18",""
"SDG: Sub-Saharan Africa","Eritrea","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2017","29.18",""
"SDG: Least Developed Countries","Eritrea","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2018","43.19",""
"SDG: Sub-Saharan Africa","Eritrea","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2018","43.19",""
"SDG: Least Developed Countries","Eritrea","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2018","28.67",""
"SDG: Sub-Saharan Africa","Eritrea","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2018","28.67",""
"SDG: Least Developed Countries","Eritrea","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2017","44.47",""
"SDG: Sub-Saharan Africa","Eritrea","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2017","44.47",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2019","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2019","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2019","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2018","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2018","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2018","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2017","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2017","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2017","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2011","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2011","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2011","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2020","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2020","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2020","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2018","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2018","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2018","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2021","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2021","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2021","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2011","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2011","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2011","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2013","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2014","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2019","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2019","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2019","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2015","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2012","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of lower secondary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2021","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2021","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2021","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2020","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2020","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2020","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2017","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2017","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2017","100.00",""
"SDG: Europe","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe and Northern America","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2016","100.00",""
"SDG: Europe","Estonia","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe and Northern America","Estonia","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Estonia","4.a","4.a.1","Proportion of primary schools with access to electricity (%)","2010","100.00",""
