"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Sub-Saharan Africa","Burkina Faso","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","13.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Landlocked Developing Countries","Burkina Faso","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Burkina Faso","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Sub-Saharan Africa","Burkina Faso","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2021","7.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2021","7.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2021","7.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","66.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","66.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","66.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","52.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","52.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","52.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","27.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","27.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","27.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","5.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","5.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","5.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","8.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","8.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","8.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","7.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","7.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","7.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2020","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2020","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Southern Asia","Bangladesh","4.a","4.a.3","Number of attacks on students, personnel and institutions","2020","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","3.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Western Asia","Bahrain","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","3.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Europe","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe and Northern America","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe and Northern America","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe and Northern America","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe and Northern America","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe and Northern America","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe and Northern America","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Europe","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Europe and Northern America","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.a","4.a.3","Number of attacks on students, personnel and institutions","2021","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.a","4.a.3","Number of attacks on students, personnel and institutions","2021","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","4.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.3","Number of attacks on students, personnel and institutions","2021","6.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Landlocked Developing Countries","Botswana","4.a","4.a.3","Number of attacks on students, personnel and institutions","2020","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Sub-Saharan Africa","Botswana","4.a","4.a.3","Number of attacks on students, personnel and institutions","2020","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Landlocked Developing Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","93.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","93.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Sub-Saharan Africa","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","93.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Landlocked Developing Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","22.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","22.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Sub-Saharan Africa","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","22.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Landlocked Developing Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","105.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","105.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Sub-Saharan Africa","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","105.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Landlocked Developing Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2020","36.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2020","36.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Sub-Saharan Africa","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2020","36.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Landlocked Developing Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2021","84.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2021","84.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Sub-Saharan Africa","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2021","84.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Landlocked Developing Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","46.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","46.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Sub-Saharan Africa","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","46.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Landlocked Developing Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","38.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","38.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Sub-Saharan Africa","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","38.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Landlocked Developing Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","9.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","9.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Sub-Saharan Africa","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","9.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Landlocked Developing Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","31.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Least Developed Countries","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","31.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Sub-Saharan Africa","Central African Republic","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","31.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Latin America and the Caribbean","Chile","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Latin America and the Caribbean","Chile","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","2.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Latin America and the Caribbean","Chile","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Latin America and the Caribbean","Chile","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","2.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Latin America and the Caribbean","Chile","4.a","4.a.3","Number of attacks on students, personnel and institutions","2018","4.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Latin America and the Caribbean","Chile","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Latin America and the Caribbean","Chile","4.a","4.a.3","Number of attacks on students, personnel and institutions","2021","10.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Latin America and the Caribbean","Chile","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","13.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2015","0.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database. Magnitude nil"
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2021","5.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2021","5.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","9.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2019","9.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","3.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2017","3.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","2.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2014","2.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2016","1.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.3","Number of attacks on students, personnel and institutions","2013","2.00","SOURCE: Indicator is based on data compiled by the Global Coalition to Protect Education from Attack (GCPEA) for the Education under Attack database."
