"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Northern America","Bermuda","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe and Northern America","Bermuda","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Northern America","Bermuda","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2013","14.41",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2013","14.41",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2013","23.08",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2013","23.08",""
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2010","72.05",""
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2013","79.45","SOURCE:  LLECE 2013 avg G3 & G6"
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","72.61",""
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2017","53.54",""
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2010","40.49",""
"SDG: Eastern and South-Eastern Asia","Brunei Darussalam","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","100.00",""
"SDG: South-Eastern Asia","Brunei Darussalam","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","100.00",""
"SDG: Eastern and South-Eastern Asia","Brunei Darussalam","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: South-Eastern Asia","Brunei Darussalam","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Eastern and South-Eastern Asia","Brunei Darussalam","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2018","100.00",""
"SDG: South-Eastern Asia","Brunei Darussalam","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2018","100.00",""
"SDG: Eastern and South-Eastern Asia","Brunei Darussalam","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2020","100.00",""
"SDG: South-Eastern Asia","Brunei Darussalam","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2020","100.00",""
"SDG: Eastern and South-Eastern Asia","Brunei Darussalam","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2019","100.00",""
"SDG: South-Eastern Asia","Brunei Darussalam","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2019","100.00",""
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2018","97.89",""
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2018","97.89",""
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2018","97.89",""
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2018","97.89",""
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2021","7.69","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2021","7.69","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2021","7.69","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2021","7.69","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2020","20.56",""
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2020","20.56",""
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2020","20.56",""
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2020","20.56",""
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","14.46",""
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","14.46",""
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","14.46",""
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","14.46",""
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2021","80.95","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2021","80.95","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2021","80.95","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2021","80.95","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Landlocked Developing Countries","Botswana","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2012","100.00",""
"SDG: Sub-Saharan Africa","Botswana","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2012","100.00",""
"SDG: Europe and Northern America","Canada","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","78.10","SOURCE:  TIMSS 2015 G4"
"SDG: Europe, Northern America, Australia and New Zealand","Canada","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","78.10","SOURCE:  TIMSS 2015 G4"
"SDG: Northern America","Canada","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","78.10","SOURCE:  TIMSS 2015 G4"
"SDG: Europe and Northern America","Canada","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2019","85.78","SOURCE:  TIMSS 2019 G4"
"SDG: Europe, Northern America, Australia and New Zealand","Canada","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2019","85.78","SOURCE:  TIMSS 2019 G4"
"SDG: Northern America","Canada","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2019","85.78","SOURCE:  TIMSS 2019 G4"
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2012","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2012","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2012","100.00",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2015","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2015","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2015","100.00",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2011","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2011","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2011","100.00",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2014","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2014","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2014","100.00",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","100.00",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2013","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2013","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2013","100.00",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2014","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2014","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2014","100.00",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2013","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2013","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2013","100.00",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2011","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2011","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2011","100.00",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2012","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2012","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2012","100.00",""
"SDG: Latin America and the Caribbean","Chile","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2019","51.61","SOURCE:  TIMSS 2019 G4"
"SDG: Latin America and the Caribbean","Chile","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","63.88","SOURCE:  TIMSS 2015 G4"
"SDG: Latin America and the Caribbean","Chile","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2013","98.55","SOURCE:  LLECE 2013 avg G3 & G6"
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2016","89.41",""
"SDG: Eastern Asia","China","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2016","89.41",""
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2021","99.12",""
"SDG: Eastern Asia","China","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2021","99.12",""
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","98.29",""
"SDG: Eastern Asia","China","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","98.29",""
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2018","97.08",""
"SDG: Eastern Asia","China","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2018","97.08",""
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2018","98.83",""
"SDG: Eastern Asia","China","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2018","98.83",""
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2021","98.56",""
"SDG: Eastern Asia","China","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2021","98.56",""
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","98.79",""
"SDG: Eastern Asia","China","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","98.79",""
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2017","94.24",""
"SDG: Eastern Asia","China","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2017","94.24",""
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2020","99.07",""
"SDG: Eastern Asia","China","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2020","99.07",""
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2019","98.97",""
"SDG: Eastern Asia","China","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2019","98.97",""
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2020","98.58",""
"SDG: Eastern Asia","China","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2020","98.58",""
"SDG: Eastern and South-Eastern Asia","China","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2019","98.31",""
"SDG: Eastern Asia","China","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2019","98.31",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2020","46.76",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2020","7.26",""
"SDG: Sub-Saharan Africa","Cameroon","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","72.19","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Least Developed Countries","Democratic Republic of the Congo","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","0.00","Magnitude nil"
"SDG: Sub-Saharan Africa","Democratic Republic of the Congo","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2015","0.00","Magnitude nil"
"SDG: Least Developed Countries","Democratic Republic of the Congo","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2015","0.00","Magnitude nil"
"SDG: Sub-Saharan Africa","Democratic Republic of the Congo","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2015","0.00","Magnitude nil"
"SDG: Sub-Saharan Africa","Congo","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2018","20.38",""
"SDG: Sub-Saharan Africa","Congo","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2018","12.24",""
"SDG: Oceania","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Oceania","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2018","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2018","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2018","100.00",""
"SDG: Oceania","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2020","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2020","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2020","100.00",""
"SDG: Oceania","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2018","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2018","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2018","100.00",""
"SDG: Oceania","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2021","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2021","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2021","100.00",""
"SDG: Oceania","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2019","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2019","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2019","100.00",""
"SDG: Oceania","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Oceania","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2019","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2019","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2019","100.00",""
"SDG: Oceania","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","100.00",""
"SDG: Oceania","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2021","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2021","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2021","100.00",""
"SDG: Oceania","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2020","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2020","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2020","100.00",""
"SDG: Oceania","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2017","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2017","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2017","100.00",""
"SDG: Latin America and the Caribbean","Colombia","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2017","93.36",""
"SDG: Latin America and the Caribbean","Colombia","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","93.59",""
"SDG: Latin America and the Caribbean","Colombia","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","96.27",""
"SDG: Latin America and the Caribbean","Colombia","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2021","91.50",""
"SDG: Latin America and the Caribbean","Colombia","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2013","93.85","SOURCE:  LLECE 2013 avg G3 & G6"
"SDG: Latin America and the Caribbean","Colombia","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2021","95.98",""
"SDG: Latin America and the Caribbean","Colombia","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2020","81.20",""
"SDG: Latin America and the Caribbean","Colombia","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2020","92.81",""
"SDG: Latin America and the Caribbean","Colombia","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2016","90.05",""
"SDG: Least Developed Countries","Comoros","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2017","30.84",""
"SDG: Small Island Developing States","Comoros","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2017","30.84",""
"SDG: Sub-Saharan Africa","Comoros","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2017","30.84",""
"SDG: Least Developed Countries","Comoros","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","40.51",""
"SDG: Small Island Developing States","Comoros","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","40.51",""
"SDG: Sub-Saharan Africa","Comoros","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","40.51",""
"SDG: Small Island Developing States","Cabo Verde","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2019","100.00",""
"SDG: Sub-Saharan Africa","Cabo Verde","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2019","100.00",""
"SDG: Small Island Developing States","Cabo Verde","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Sub-Saharan Africa","Cabo Verde","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2016","100.00",""
"SDG: Small Island Developing States","Cabo Verde","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2017","40.78",""
"SDG: Sub-Saharan Africa","Cabo Verde","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2017","40.78",""
"SDG: Small Island Developing States","Cabo Verde","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","100.00",""
"SDG: Sub-Saharan Africa","Cabo Verde","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","100.00",""
"SDG: Small Island Developing States","Cabo Verde","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2019","44.44",""
"SDG: Sub-Saharan Africa","Cabo Verde","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2019","44.44",""
"SDG: Small Island Developing States","Cabo Verde","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2018","41.95",""
"SDG: Sub-Saharan Africa","Cabo Verde","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2018","41.95",""
"SDG: Latin America and the Caribbean","Costa Rica","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2018","63.36",""
"SDG: Latin America and the Caribbean","Costa Rica","4.a","4.a.1","Proportion of primary schools with access to computers for pedagogical purposes (%)","2020","96.79",""
"SDG: Latin America and the Caribbean","Costa Rica","4.a","4.a.1","Proportion of lower secondary schools with access to computers for pedagogical purposes (%)","2017","67.64",""
