"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2017","32.41","SOURCE:  Country submission ()"
"SDG: Southern Asia","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2017","32.41","SOURCE:  Country submission ()"
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2020","46.68","SOURCE:  Country submission ()"
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2020","46.68","SOURCE:  Country submission ()"
"SDG: Southern Asia","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2020","46.68","SOURCE:  Country submission ()"
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2018","34.21","SOURCE:  Country submission ()"
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2018","34.21","SOURCE:  Country submission ()"
"SDG: Southern Asia","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2018","34.21","SOURCE:  Country submission ()"
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2019","37.64","SOURCE:  Country submission ()"
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2019","37.64","SOURCE:  Country submission ()"
"SDG: Southern Asia","Bangladesh","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2019","37.64","SOURCE:  Country submission ()"
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2018","36.25","SOURCE:  Country submission ()"
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2018","36.25","SOURCE:  Country submission ()"
"SDG: Southern Asia","Bangladesh","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2018","36.25","SOURCE:  Country submission ()"
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2017","35.15","SOURCE:  Country submission ()"
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2017","35.15","SOURCE:  Country submission ()"
"SDG: Southern Asia","Bangladesh","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2017","35.15","SOURCE:  Country submission ()"
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2020","47.47","SOURCE:  Country submission ()"
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2020","47.47","SOURCE:  Country submission ()"
"SDG: Southern Asia","Bangladesh","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2020","47.47","SOURCE:  Country submission ()"
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2021","51.91","SOURCE:  Country submission ()"
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2021","51.91","SOURCE:  Country submission ()"
"SDG: Southern Asia","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2021","51.91","SOURCE:  Country submission ()"
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2019","37.64","SOURCE:  Country submission ()"
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2019","37.64","SOURCE:  Country submission ()"
"SDG: Southern Asia","Bangladesh","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2019","37.64","SOURCE:  Country submission ()"
"SDG: Central and Southern Asia","Bangladesh","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2020","49.30","SOURCE:  Country submission ()"
"SDG: Least Developed Countries","Bangladesh","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2020","49.30","SOURCE:  Country submission ()"
"SDG: Southern Asia","Bangladesh","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2020","49.30","SOURCE:  Country submission ()"
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2019","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2019","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2020","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2020","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2019","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2019","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2018","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2018","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2019","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2019","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2017","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2017","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2018","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2018","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2020","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2020","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2017","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2017","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2018","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2018","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2017","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2017","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2020","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2020","100.00",""
"SDG: Northern Africa and Western Asia","Bahrain","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Western Asia","Bahrain","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2019","99.48",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2019","99.48",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2019","99.48",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2017","88.84",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2017","88.84",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2017","88.84",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2020","99.61",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2020","99.61",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2020","99.61",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2016","80.93",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2016","80.93",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2016","80.93",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2019","99.37",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2019","99.37",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2019","99.37",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2021","99.76",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2021","99.76",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2021","99.76",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2018","87.01",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2018","87.01",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2018","87.01",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2017","84.77",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2017","84.77",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2017","84.77",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2019","99.49",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2019","99.49",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2019","99.49",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2021","99.91",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2021","99.91",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2021","99.91",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2020","99.52",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2020","99.52",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2020","99.52",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2018","92.02",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2018","92.02",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2018","92.02",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2016","86.58",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2016","86.58",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2016","86.58",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2018","90.75",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2018","90.75",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2018","90.75",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2020","99.59",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2020","99.59",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2020","99.59",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2017","89.84",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2017","89.84",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2017","89.84",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2021","99.62",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2021","99.62",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2021","99.62",""
"SDG: Europe","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2016","85.49",""
"SDG: Europe and Northern America","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2016","85.49",""
"SDG: Europe, Northern America, Australia and New Zealand","Belarus","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2016","85.49",""
"SDG: Europe and Northern America","Bermuda","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Northern America","Bermuda","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe and Northern America","Bermuda","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Northern America","Bermuda","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe and Northern America","Bermuda","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Northern America","Bermuda","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2016","100.00",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2013","22.13",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2013","22.13",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2013","16.53",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2013","16.53",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2013","7.52",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2013","7.52",""
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2013","24.50","SOURCE:  LLECE 2013 avg G3 & G6"
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2010","61.55",""
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2010","31.51",""
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2017","91.33",""
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2017","79.49",""
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2010","86.51",""
"SDG: Latin America and the Caribbean","Brazil","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2017","62.04",""
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2020","99.25",""
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2020","99.25",""
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2020","99.25",""
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2020","99.25",""
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2021","45.24","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2021","45.24","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2021","45.24","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2021","45.24","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2018","95.16",""
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2018","95.16",""
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2018","95.16",""
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2018","95.16",""
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2015","96.55",""
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2015","96.55",""
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2015","96.55",""
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2015","96.55",""
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2015","45.48",""
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2015","45.48",""
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2015","45.48",""
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2015","45.48",""
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2021","4.87","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2021","4.87","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2021","4.87","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2021","4.87","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2020","61.42",""
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2020","61.42",""
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2020","61.42",""
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2020","61.42",""
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2021","75.28","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2021","75.28","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2021","75.28","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2021","75.28","SOURCE:  ANNUAL EDUCATION STATISTICS 2021 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2018","51.62",""
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2018","51.62",""
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2018","51.62",""
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2018","51.62",""
"SDG: Central and Southern Asia","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2020","97.56",""
"SDG: Landlocked Developing Countries","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2020","97.56",""
"SDG: Least Developed Countries","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2020","97.56",""
"SDG: Southern Asia","Bhutan","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2020","97.56",""
"SDG: Landlocked Developing Countries","Botswana","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2012","46.38",""
"SDG: Sub-Saharan Africa","Botswana","4.a","4.a.1","Proportion of upper secondary schools with access to Internet for pedagogical purposes (%)","2012","46.38",""
"SDG: Landlocked Developing Countries","Botswana","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2012","99.52",""
"SDG: Sub-Saharan Africa","Botswana","4.a","4.a.1","Proportion of lower secondary schools with access to Internet for pedagogical purposes (%)","2012","99.52",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2014","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2014","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Switzerland","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2014","100.00",""
"SDG: Europe","Switzerland","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2013","100.00",""
"SDG: Europe and Northern America","Switzerland","4.a","4.a.1","Proportion of primary schools with access to Internet for pedagogical purposes (%)","2013","100.00",""
