"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Latin America and the Caribbean","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2013","33.59",""
"SDG: Small Island Developing States","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2013","33.59",""
"SDG: Latin America and the Caribbean","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2014","30.10",""
"SDG: Small Island Developing States","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2014","30.10",""
"SDG: Latin America and the Caribbean","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2017","19.94",""
"SDG: Small Island Developing States","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2017","19.94",""
"SDG: Latin America and the Caribbean","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2013","28.91",""
"SDG: Small Island Developing States","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2013","28.91",""
"SDG: Latin America and the Caribbean","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2016","21.22",""
"SDG: Small Island Developing States","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2016","21.22",""
"SDG: Latin America and the Caribbean","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2019","20.91",""
"SDG: Small Island Developing States","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2019","20.91",""
"SDG: Latin America and the Caribbean","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2020","19.83",""
"SDG: Small Island Developing States","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2020","19.83",""
"SDG: Latin America and the Caribbean","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2015","28.68",""
"SDG: Small Island Developing States","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2015","28.68",""
"SDG: Latin America and the Caribbean","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2014","27.56",""
"SDG: Small Island Developing States","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2014","27.56",""
"SDG: Latin America and the Caribbean","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2021","34.99",""
"SDG: Small Island Developing States","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2021","34.99",""
"SDG: Latin America and the Caribbean","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2015","20.95",""
"SDG: Small Island Developing States","Dominican Republic","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2015","20.95",""
"SDG: Northern Africa","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2017","24.23",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2017","24.23",""
"SDG: Northern Africa","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2016","24.24",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2016","24.24",""
"SDG: Northern Africa","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2014","23.66",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2014","23.66",""
"SDG: Northern Africa","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2018","24.32",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2018","24.32",""
"SDG: Northern Africa","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2020","24.17",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2020","24.17",""
"SDG: Northern Africa","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2015","23.84",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2015","23.84",""
"SDG: Northern Africa","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2019","20.55",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2019","20.55",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2017","20.85",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2020","26.62",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2021","25.11",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2014","28.50",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2021","19.43",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2014","29.80",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2016","22.10",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2021","26.05",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2015","27.15",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2017","27.73",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2016","28.93",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2018","27.16",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2018","24.87",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2012","27.57",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2018","19.98",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2020","19.22",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2019","26.38",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2014","23.85",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2019","24.71",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2012","27.60",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2015","22.96",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2020","25.30",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2019","19.15",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2013","28.37",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2013","23.76",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2012","22.86",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2016","26.57",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2013","28.54",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2015","29.54",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2017","25.20",""
"SDG: Northern Africa","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2019","25.00",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2019","25.00",""
"SDG: Northern Africa","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2016","16.87",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2016","16.87",""
"SDG: Northern Africa","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2013","27.73",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2013","27.73",""
"SDG: Northern Africa","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2019","13.88",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2019","13.88",""
"SDG: Northern Africa","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2019","17.71",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2019","17.71",""
"SDG: Northern Africa","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2016","23.08",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2016","23.08",""
"SDG: Northern Africa","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2016","12.63",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2016","12.63",""
"SDG: Northern Africa","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2013","21.24",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2013","21.24",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2015","44.90",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2015","44.90",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2014","50.66","QUALIFIER: This data point is an ESTIMATE produced by the UNESCO INSTITUTE FOR STATISTICS."
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2014","50.66","QUALIFIER: This data point is an ESTIMATE produced by the UNESCO INSTITUTE FOR STATISTICS."
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2017","47.31",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2017","47.31",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2018","34.41",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2018","34.41",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2017","38.34",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2017","38.34",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2015","57.33","SOURCE:  Eritrea: Essential Education Indicators 2014/15 (https://www.ecss-online.com/2013/wp-content/uploads/2017/08/Eritrea-essential-2014-15.pdf)"
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2015","57.33","SOURCE:  Eritrea: Essential Education Indicators 2014/15 (https://www.ecss-online.com/2013/wp-content/uploads/2017/08/Eritrea-essential-2014-15.pdf)"
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2018","45.87",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2018","45.87",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2013","45.96",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2013","45.96",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2017","44.26",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2017","44.26",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2014","52.07","SOURCE:  Eritrea: Basic Education Statistics 2013/14 (https://www.ecss-online.com/2013/wp-content/uploads/2017/08/Eritrea-Basic-2013-14.pdf)"
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2014","52.07","SOURCE:  Eritrea: Basic Education Statistics 2013/14 (https://www.ecss-online.com/2013/wp-content/uploads/2017/08/Eritrea-Basic-2013-14.pdf)"
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2013","46.45",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2013","46.45",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2016","54.55","SOURCE:  Eritrea: Essential Education Indicators 2018/19 (https://www.ecss-online.com/2013/wp-content/uploads/2022/05/Essential-Education-Indicators-2018-19.pdf)"
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2016","54.55","SOURCE:  Eritrea: Essential Education Indicators 2018/19 (https://www.ecss-online.com/2013/wp-content/uploads/2022/05/Essential-Education-Indicators-2018-19.pdf)"
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2015","48.27",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2015","48.27",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2013","45.82",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2013","45.82",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2014","47.55","QUALIFIER: This data point is an ESTIMATE produced by the UNESCO INSTITUTE FOR STATISTICS."
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2014","47.55","QUALIFIER: This data point is an ESTIMATE produced by the UNESCO INSTITUTE FOR STATISTICS."
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2018","46.10",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2018","46.10",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2012","48.13","SOURCE:  Eritrea: Essential Education Indicators 2011/12 (https://www.ecss-online.com/2013/wp-content/uploads/2017/08/Ertitrea-essentail-2011-12.pdf)"
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2012","48.13","SOURCE:  Eritrea: Essential Education Indicators 2011/12 (https://www.ecss-online.com/2013/wp-content/uploads/2017/08/Ertitrea-essentail-2011-12.pdf)"
"SDG: Least Developed Countries","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2019","45.28","SOURCE:  Eritrea: Basic Education Statistics 2018/19 (https://www.ecss-online.com/2013/wp-content/uploads/2022/05/Basic-Education-Statistics-2018-19.pdf)"
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2019","45.28","SOURCE:  Eritrea: Basic Education Statistics 2018/19 (https://www.ecss-online.com/2013/wp-content/uploads/2022/05/Basic-Education-Statistics-2018-19.pdf)"
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2012","12.60",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2012","12.60",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2012","12.60",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2018","13.04",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2018","13.04",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2018","13.04",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2017","11.88",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2017","11.88",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2017","11.88",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2017","11.29",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2017","11.29",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2017","11.29",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2018","11.08",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2018","11.08",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2018","11.08",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2012","11.21",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2012","11.21",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2012","11.21",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2016","11.90",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2016","11.90",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2016","11.90",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2020","11.45",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2020","11.45",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2020","11.45",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2015","12.30",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2015","12.30",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2015","12.30",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2015","13.19",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2015","13.19",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2015","13.19",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2017","13.13",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2017","13.13",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2017","13.13",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2014","11.49",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2014","11.49",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2014","11.49",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2014","12.37",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2014","12.37",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2014","12.37",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2020","10.93",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2020","10.93",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2020","10.93",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2019","11.59",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2019","11.59",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2019","11.59",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2020","12.80",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2020","12.80",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2020","12.80",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2018","11.88",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2018","11.88",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2018","11.88",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2014","13.10",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2014","13.10",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2014","13.10",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2019","10.96",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2019","10.96",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2019","10.96",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2012","11.58",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2012","11.58",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2012","11.58",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2013","11.48",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2013","11.48",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2013","11.48",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2016","11.34",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2016","11.34",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2016","11.34",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2015","11.69",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2015","11.69",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in upper secondary (headcount basis)","2015","11.69",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2013","12.58",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2013","12.58",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in lower secondary (headcount basis)","2013","12.58",""
"SDG: Europe","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2013","13.32",""
"SDG: Europe and Northern America","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2013","13.32",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.4","Pupil-qualified teacher ratio in primary education (headcount basis)","2013","13.32",""
