"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2011","8.03",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2011","8.03",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2019","6.39",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2019","6.39",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2018","6.58",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2018","6.58",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2018","9.62",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2018","9.62",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2010","27.18",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2010","27.18",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2014","11.92",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2014","11.92",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2015","9.68",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2015","9.68",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2010","12.61",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2010","12.61",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2021","11.60",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2021","11.60",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2016","9.79",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2016","9.79",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2019","9.75",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2019","9.75",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2012","23.89",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2012","23.89",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2016","21.08",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2016","21.08",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2013","6.98",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2013","6.98",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2015","20.42",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2015","20.42",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2021","16.26",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2021","16.26",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2015","13.10",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2015","13.10",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2013","21.88",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2013","21.88",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2010","19.79",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2010","19.79",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2015","6.32",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2015","6.32",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2010","9.10",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2010","9.10",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2013","10.47",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2013","10.47",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2019","18.61",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2019","18.61",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2017","6.72",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2017","6.72",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2011","17.61",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2011","17.61",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2021","18.82",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2021","18.82",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2011","25.08",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2011","25.08",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2011","10.74",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2011","10.74",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2012","16.58",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2012","16.58",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2021","28.53",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2021","28.53",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2014","21.03",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2014","21.03",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2020","13.18",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2020","13.18",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2019","10.97",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2019","10.97",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2017","12.28",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2017","12.28",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2013","14.64",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2013","14.64",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2020","10.04",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2020","10.04",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2016","6.42",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2016","6.42",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2012","7.88",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2012","7.88",""
"SDG: Latin America and the Caribbean","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2014","6.31",""
"SDG: Small Island Developing States","Belize","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2014","6.31",""
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2011","0.27",""
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2011","0.27",""
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2011","0.27",""
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2011","0.00","Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2011","0.00","Magnitude nil"
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2011","0.00","Magnitude nil"
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2010","2.06",""
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2010","2.06",""
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2010","2.06",""
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2011","0.33",""
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2011","0.33",""
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2011","0.33",""
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2015","0.00","Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2015","0.00","Magnitude nil"
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2015","0.00","Magnitude nil"
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2010","1.88",""
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2010","1.88",""
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2010","1.88",""
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2015","0.00","Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2015","0.00","Magnitude nil"
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2015","0.00","Magnitude nil"
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2015","0.00","Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2015","0.00","Magnitude nil"
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2015","0.00","Magnitude nil"
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2011","0.00","Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2011","0.00","Magnitude nil"
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2011","0.00","Magnitude nil"
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2015","0.00","Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2015","0.00","Magnitude nil"
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2015","0.00","Magnitude nil"
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2012","0.09",""
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2012","0.09",""
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2012","0.09",""
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2012","0.00","Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2012","0.00","Magnitude nil"
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2012","0.00","Magnitude nil"
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2012","0.00","Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2012","0.00","Magnitude nil"
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2012","0.00","Magnitude nil"
"SDG: Europe and Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2012","0.00","Magnitude nil"
"SDG: Europe, Northern America, Australia and New Zealand","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2012","0.00","Magnitude nil"
"SDG: Northern America","Bermuda","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2012","0.00","Magnitude nil"
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2015","13.49",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2015","13.49",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2016","6.77",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2016","6.77",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2011","10.44",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2011","10.44",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2010","9.46",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2010","9.46",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2019","13.74",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2019","13.74",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2015","6.59",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2015","6.59",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2018","9.05",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2018","9.05",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2015","19.45",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2015","19.45",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2021","5.17",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2021","5.17",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2019","2.86",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2019","2.86",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2012","14.56",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2012","14.56",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2017","5.33",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2017","5.33",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2012","19.68",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2012","19.68",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2014","10.24",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2014","10.24",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2021","1.80",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2021","1.80",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2015","8.34",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2015","8.34",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2010","11.24",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2010","11.24",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2013","14.71",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2013","14.71",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2011","11.55",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, female (%)","2011","11.55",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2011","15.81",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2011","15.81",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2018","4.19",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, male (%)","2018","4.19",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2014","8.13",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in primary education who are at least 2 years over-age for their current grade, female (%)","2014","8.13",""
"SDG: Landlocked Developing Countries","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2020","12.75",""
"SDG: Latin America and the Caribbean","Bolivia (Plurinational State of)","4.1","4.1.5","Percentage of pupils enrolled in lower secondary general education who are at least 2 years over-age for their current grade, male (%)","2020","12.75",""
