"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2015","100.00",""
"SDG: Northern Africa","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2021","98.29",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2021","98.29",""
"SDG: Northern Africa","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2021","98.12",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2021","98.12",""
"SDG: Northern Africa","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2014","100.00",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2014","100.00",""
"SDG: Northern Africa","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2022","94.90",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2022","94.90",""
"SDG: Northern Africa","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2022","95.69",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2022","95.69",""
"SDG: Northern Africa","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2014","100.00",""
"SDG: Northern Africa and Western Asia","Algeria","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2014","100.00",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2021","74.10",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2021","84.84",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2021","76.50",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2020","76.06",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2019","67.23",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2021","89.88",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2021","80.90",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2020","67.41",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2020","84.44",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2020","89.48",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2019","79.98",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2021","67.72",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2019","72.97",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2020","80.26",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2019","75.54",""
"SDG: Latin America and the Caribbean","Ecuador","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2020","73.39",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2016","73.98",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2016","73.98",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2016","69.79",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2016","69.79",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2019","79.71",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2019","79.71",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2019","85.18",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2019","85.18",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2018","80.24",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2018","80.24",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2018","82.51",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2018","82.51",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2016","62.26",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2016","62.26",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2018","78.75",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2018","78.75",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2019","82.82",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2019","82.82",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2019","83.02",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2019","83.02",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2018","85.40",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2018","85.40",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2016","70.44",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2016","70.44",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2019","86.16",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2019","86.16",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2018","84.27",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2018","84.27",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2016","76.50",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2016","76.50",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2019","83.76",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2019","83.76",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2016","64.33",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2016","64.33",""
"SDG: Northern Africa","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2018","81.05",""
"SDG: Northern Africa and Western Asia","Egypt","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2018","81.05",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2014","67.55","QUALIFIER: This data point is an ESTIMATE produced by the UNESCO INSTITUTE FOR STATISTICS."
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2014","67.55","QUALIFIER: This data point is an ESTIMATE produced by the UNESCO INSTITUTE FOR STATISTICS."
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2011","78.95",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2011","78.95",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2012","80.74",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2012","80.74",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2012","86.11",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2012","86.11",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2011","90.62",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2011","90.62",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2018","83.12",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2018","83.12",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2013","79.20",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2013","79.20",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2011","67.50",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2011","67.50",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2011","73.81",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2011","73.81",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2010","73.40",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2010","73.40",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2018","86.55",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2018","86.55",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2010","95.76",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2010","95.76",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2010","58.62",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2010","58.62",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2010","57.04","QUALIFIER: This data point is an ESTIMATE produced by the UNESCO INSTITUTE FOR STATISTICS."
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2010","57.04","QUALIFIER: This data point is an ESTIMATE produced by the UNESCO INSTITUTE FOR STATISTICS."
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2014","76.09","QUALIFIER: This data point is an ESTIMATE produced by the UNESCO INSTITUTE FOR STATISTICS."
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2014","76.09","QUALIFIER: This data point is an ESTIMATE produced by the UNESCO INSTITUTE FOR STATISTICS."
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2013","85.06",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2013","85.06",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2011","73.37",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2011","73.37",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2011","91.22",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2011","91.22",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2013","88.99",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2013","88.99",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2010","79.55","QUALIFIER: This data point is an ESTIMATE produced by the UNESCO INSTITUTE FOR STATISTICS."
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2010","79.55","QUALIFIER: This data point is an ESTIMATE produced by the UNESCO INSTITUTE FOR STATISTICS."
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2012","85.44",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2012","85.44",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2013","83.66",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2013","83.66",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2012","72.32",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2012","72.32",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2012","91.91",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2012","91.91",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2012","72.31",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2012","72.31",""
"SDG: Least Developed Countries","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2010","91.00",""
"SDG: Sub-Saharan Africa","Eritrea","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2010","91.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2013","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2013","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2013","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2010","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2010","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2010","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2016","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2016","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2014","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2014","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2014","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2014","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2014","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2014","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2017","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2017","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2017","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2016","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2016","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2018","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2018","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2018","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2015","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2015","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2015","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2012","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2012","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2012","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2014","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2014","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2014","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2018","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2018","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2018","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2013","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2013","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2013","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2012","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2012","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2012","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2017","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2017","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, female (%)","2017","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2018","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2018","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2018","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2013","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2013","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2013","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2019","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2019","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2019","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2019","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2019","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in lower secondary education, male (%)","2019","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2011","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2011","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, female (%)","2011","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2020","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2020","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2020","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2016","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2016","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2016","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2015","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2015","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2015","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2012","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2012","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2012","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2014","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2014","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, female (%)","2014","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2019","100.00",""
"SDG: Europe and Northern America","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2019","100.00",""
"SDG: Europe, Northern America, Australia and New Zealand","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in upper secondary education, male (%)","2019","100.00",""
"SDG: Europe","Spain","4.c","4.c.1","Proportion of teachers with the minimum required qualifications in primary education, male (%)","2015","100.00",""
