"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Central and Southern Asia","Bhutan","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2016","100.00","SOURCE:  ANNUAL EDUCATION STATISTICS 2017 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Landlocked Developing Countries","Bhutan","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2016","100.00","SOURCE:  ANNUAL EDUCATION STATISTICS 2017 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Least Developed Countries","Bhutan","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2016","100.00","SOURCE:  ANNUAL EDUCATION STATISTICS 2017 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Southern Asia","Bhutan","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2016","100.00","SOURCE:  ANNUAL EDUCATION STATISTICS 2017 (http://www.education.gov.bt/index.php/publications/)"
"SDG: Landlocked Developing Countries","Botswana","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2014","99.69",""
"SDG: Sub-Saharan Africa","Botswana","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2014","99.69",""
"SDG: Landlocked Developing Countries","Botswana","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2012","99.69",""
"SDG: Sub-Saharan Africa","Botswana","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2012","99.69",""
"SDG: Landlocked Developing Countries","Botswana","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2013","98.42",""
"SDG: Sub-Saharan Africa","Botswana","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2013","98.42",""
"SDG: Landlocked Developing Countries","Botswana","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2012","99.48",""
"SDG: Sub-Saharan Africa","Botswana","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2012","99.48",""
"SDG: Landlocked Developing Countries","Botswana","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2014","100.00",""
"SDG: Sub-Saharan Africa","Botswana","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2014","100.00",""
"SDG: Landlocked Developing Countries","Botswana","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2013","98.71",""
"SDG: Sub-Saharan Africa","Botswana","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2013","98.71",""
"SDG: Landlocked Developing Countries","Central African Republic","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2016","100.00",""
"SDG: Least Developed Countries","Central African Republic","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2016","100.00",""
"SDG: Sub-Saharan Africa","Central African Republic","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2016","100.00",""
"SDG: Landlocked Developing Countries","Central African Republic","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2016","100.00",""
"SDG: Least Developed Countries","Central African Republic","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2016","100.00",""
"SDG: Sub-Saharan Africa","Central African Republic","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2016","100.00",""
"SDG: Latin America and the Caribbean","Chile","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2014","99.00",""
"SDG: Latin America and the Caribbean","Chile","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2015","99.00",""
"SDG: Latin America and the Caribbean","Chile","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2015","99.00",""
"SDG: Latin America and the Caribbean","Chile","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2016","99.00",""
"SDG: Latin America and the Caribbean","Chile","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2016","99.00",""
"SDG: Latin America and the Caribbean","Chile","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2014","99.00",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2019","98.34",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2019","98.34",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2020","87.98",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2020","87.98",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2015","97.60",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2015","97.60",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2017","86.02",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2017","86.02",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2015","84.25",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2015","84.25",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2019","97.59",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2019","97.59",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2015","81.32",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2015","81.32",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2017","95.33",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2017","95.33",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2016","97.96",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2016","97.96",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2016","87.95",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2016","87.95",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2015","97.18",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2015","97.18",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2018","96.39",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2018","96.39",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2021","87.84",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2021","87.84",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2015","96.63",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2015","96.63",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2020","96.69",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2020","96.69",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2018","98.33",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2018","98.33",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2017","98.12",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2017","98.12",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2021","97.59",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2021","97.59",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2021","98.43",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2021","98.43",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2019","95.40",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2019","95.40",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2018","86.76",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2018","86.76",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2020","95.75",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2020","95.75",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2021","97.11",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2021","97.11",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2017","97.35",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2017","97.35",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2019","89.09",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2019","89.09",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2016","96.34",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2016","96.34",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2015","94.91",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2015","94.91",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2016","95.40",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2016","95.40",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2016","97.64",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2016","97.64",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2019","87.22",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2019","87.22",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2020","91.79",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2020","91.79",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2021","95.91",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2021","95.91",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2020","97.67",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2020","97.67",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2018","97.55",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2018","97.55",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2019","96.34",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2019","96.34",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2018","95.55",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2018","95.55",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2018","88.49",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2018","88.49",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2017","96.40",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2017","96.40",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2016","85.64",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2016","85.64",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2021","89.59",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2021","89.59",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2020","98.42",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2020","98.42",""
"SDG: Eastern and South-Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2017","88.25",""
"SDG: Eastern Asia","China","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2017","88.25",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2021","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2015","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2014","86.81",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2016","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2014","92.51",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2020","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2019","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2016","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2022","100.00","SOURCE:  Annuaire Statistique de l'Enseignement Primaire 2021 - 2022 (https://www.men-dpes.org/static/docs/annuaire/primaire/20212022.pdf)"
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2017","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2015","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2020","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2021","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2018","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2018","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2013","88.39",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2022","100.00","SOURCE:  Annuaire Statistique de l'Enseignement Primaire 2021 - 2022 (https://www.men-dpes.org/static/docs/annuaire/primaire/20212022.pdf)"
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2019","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2017","100.00",""
"SDG: Sub-Saharan Africa","Côte d'Ivoire","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2013","93.03",""
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2013","79.76",""
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2016","46.68","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2013","65.01",""
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2015","79.67",""
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2017","68.51",""
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2016","68.00","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2015","73.29",""
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2016","51.22","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2015","59.10","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2015","45.58","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2015","67.75","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2017","79.18",""
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2015","50.75","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2013","29.45",""
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2016","60.05","QUALIFIER: This data point is a NATIONAL ESTIMATE."
"SDG: Sub-Saharan Africa","Cameroon","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2013","40.12",""
"SDG: Least Developed Countries","Democratic Republic of the Congo","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2014","100.00",""
"SDG: Sub-Saharan Africa","Democratic Republic of the Congo","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2014","100.00",""
"SDG: Least Developed Countries","Democratic Republic of the Congo","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2018","100.00",""
"SDG: Sub-Saharan Africa","Democratic Republic of the Congo","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2018","100.00",""
"SDG: Least Developed Countries","Democratic Republic of the Congo","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2018","100.00",""
"SDG: Sub-Saharan Africa","Democratic Republic of the Congo","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2018","100.00",""
"SDG: Least Developed Countries","Democratic Republic of the Congo","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2014","100.00",""
"SDG: Sub-Saharan Africa","Democratic Republic of the Congo","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2014","100.00",""
"SDG: Least Developed Countries","Democratic Republic of the Congo","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2015","94.38",""
"SDG: Sub-Saharan Africa","Democratic Republic of the Congo","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2015","94.38",""
"SDG: Least Developed Countries","Democratic Republic of the Congo","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2015","95.53",""
"SDG: Sub-Saharan Africa","Democratic Republic of the Congo","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2015","95.53",""
"SDG: Oceania","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2013","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2013","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2013","100.00",""
"SDG: Oceania","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2015","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2015","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2015","100.00",""
"SDG: Oceania","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2014","94.85",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2014","94.85",""
"SDG: Small Island Developing States","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2014","94.85",""
"SDG: Oceania","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2019","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2019","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2019","100.00",""
"SDG: Oceania","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2013","96.84",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2013","96.84",""
"SDG: Small Island Developing States","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2013","96.84",""
"SDG: Oceania","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2019","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2019","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2019","100.00",""
"SDG: Oceania","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2021","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2021","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2021","100.00",""
"SDG: Oceania","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2014","100.00",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2014","100.00",""
"SDG: Small Island Developing States","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2014","100.00",""
"SDG: Oceania","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2015","98.94",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2015","98.94",""
"SDG: Small Island Developing States","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2015","98.94",""
"SDG: Oceania","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2021","97.17",""
"SDG: Oceania (excluding Australia and New Zealand)","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2021","97.17",""
"SDG: Small Island Developing States","Cook Islands","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2021","97.17",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2021","95.44",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2019","98.84",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2017","99.51",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2016","99.58",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2020","98.41",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2019","99.53",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2015","99.51",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2013","96.20",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2017","99.32",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2014","97.81",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2016","99.43",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2014","95.33",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2017","99.41",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, male (%)","2015","99.14",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2020","98.67",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2015","99.54",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2013","96.86",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in primary education, female (%)","2013","93.19",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in lower secondary education, female (%)","2019","99.37",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, male (%)","2019","99.00",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2016","99.67",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in upper secondary education, female (%)","2015","99.58",""
"SDG: Latin America and the Caribbean","Colombia","4.c","4.c.3","Percentage of qualified teachers in primary education, male (%)","2019","95.27",""
